0000(沈阳-北京) 120000421606
G1963(宁波-郑州东) 5e000G196200
G1964(郑州东-宁波) 38000G196400
G1965(郑州东-温州南) 38000G196820
G1966(温州南-郑州东) 5j000G196610
G1967(温州南-郑州东) 5j000G196610
G1968(郑州东-温州南) 38000G196820
C2001(北京南-天津) 24000C20010E
D2001(北京西-运城北) 24000D20010J
G2001(郑州-西安北) 38000G200108
C2002(天津-北京南) 25000C20020G
D2002(临汾西-北京西) 27000D200223
G2002(西安北-商丘) 4f000G200230
C2003(北京南-天津) 24000C20030E
D2003(北京西-运城北) 24000D20030D
G2003(郑州-西安北) 38000G20030C
C2004(天津-北京南) 25000C20040B
D2004(运城北-北京西) 27000D200444
C2005(北京南-天津) 24000C20050E
D2005(北京西-临汾西) 24000D20050D
C2006(天津-北京南) 25000C20060A
D2006(运城北-北京西) 27000D200644
C2007(北京南-天津) 24000C20070A
D2007(石家庄-太原南) 26000D200710
C2008(天津-北京南) 25000C20080H
D2008(太原南-石家庄) 27000D200820
G2008(西安北-商丘) 4f000G20080I
C2009(北京南-天津) 24000C20090C
G2009(商丘-西安北) 38000G200950
C2010(天津-北京南) 25000C20100B
C2011(北京南-天津) 24000C20110E
K2011(呼和浩特-乌兰浩特) 33000K201405
2011(张家界-南宁) 640000201108
K2012(乌兰浩特-呼和浩特) 11000K201305
C2012(天津-北京南) 25000C20120K
2012(南宁-张家界) 710000201209
K2013(乌兰浩特-呼和浩特) 11000K201305
C2013(北京南-天津) 24000C20130F
C2014(天津-北京南) 25000C201409
K2014(呼和浩特-乌兰浩特) 33000K201405
G2014(西安北-郑州) 4f000G201407
C2015(北京南-天津) 24000C20150J
C2016(天津-北京南) 25000C20160C
C2017(北京南-天津) 24000C20170F
C2018(天津-北京南) 25000C20180H
C2019(北京南-天津) 24000C20190D
C2020(天津-北京南) 25000C202009
C2021(北京南-天津) 24000C20210F
C2022(天津-北京南) 25000C20220D
C2023(北京南-天津) 24000C20230G
C2024(天津-北京南) 25000C20240I
C2025(北京南-天津) 24000C20250B
C2026(天津-北京南) 25000C20260C
C2027(北京南-天津) 24000C20270G
C2028(天津-北京南) 25000C20280D
C2029(北京南-天津) 24000C20290G
C2030(天津-北京南) 25000C20300C
C2031(北京南-天津) 24000C20310G
C2032(天津-北京南) 25000C20320E
C2033(北京南-天津) 24000C20330P
C2034(天津-北京南) 25000C20340H
K2035(图们-哈尔滨东) 18000K203802
C2035(北京南-天津) 24000C20350E
K2036(哈尔滨东-图们) 01000K203610
C2036(天津-北京南) 25000C20360N
K2037(哈尔滨东-图们) 01000K203610
C2037(北京南-天津) 24000C20370F
K2038(图们-哈尔滨东) 18000K203802
C2038(天津-北京南) 25000C20380E
C2039(北京南-天津) 24000C20390E
C2040(天津-北京南) 25000C20400E
C2041(北京南-天津) 24000C20410F
C2042(天津-北京南) 25000C20420D
C2043(北京南-天津) 24000C20430K
C2044(天津-北京南) 25000C20440D
K2045(沈阳北-西安) 12000K204807
C2045(北京南-天津) 24000C20450E
C2046(天津-北京南) 25000C20460G
K2046(西安-沈阳北) 41000K20460E
C2047(北京南-天津) 24000C20470E
K2047(西安-沈阳北) 41000K20460E
K2048(沈阳北-西安) 12000K204807
C2048(天津-北京南) 25000C20480M
C2049(北京南-天津) 24000C20490E
C2050(天津-北京南) 25000C20500H
2051(大连-牡丹江) 130000205111
C2051(北京南-天津) 24000C20510E
2052(牡丹江-大连) 030000205213
C2052(天津-北京南) 25000C20520B
C2053(北京南-天津) 24000C20530I
C2054(天津-北京南) 25000C20540G
C2055(北京南-天津) 24000C20550D
C2056(天津-北京南) 25000C20560A
C2057(北京南-天津) 24000C20570E
K2057(乌鲁木齐-成都) 93000K206004
C2058(天津-北京南) 25000C20580G
K2058(成都-乌鲁木齐) 76000K205830
C2059(北京南-天津) 24000C20590D
K2059(成都-乌鲁木齐) 76000K205830
C2060(天津-北京南) 25000C20600C
K2060(乌鲁木齐-成都) 93000K206004
2061(大连-加格达奇) 130000206111
C2061(北京南-天津) 24000C20610F
2062(加格达奇-大连) 04000020620I
C2062(天津-北京南) 25000C20620D
C2063(北京南-天津) 24000C20630F
C2064(天津-北京南) 25000C20640G
2065(承德-沈阳) 24000020650P
C2065(北京南-天津) 24000C20650D
2066(沈阳-承德) 12000020660M
C2066(天津-北京南) 25000C20660D
2067(沈阳-承德) 12000020660M
C2067(北京南-天津) 24000C20670C
2068(承德-沈阳) 24000020650P
C2068(天津-北京南) 25000C20680C
C2069(北京南-天津) 24000C20690D
C2070(天津-北京南) 25000C20700F
2071(北京-济宁) 24000020710O
C2071(北京南-天津) 24000C20710A
C2072(天津-北京南) 25000C20720L
2072(济宁-北京) 470000207308
C2073(北京南-天津) 24000C20730A
2073(济宁-北京) 470000207308
2074(北京-济宁) 24000020710O
C2074(天津-北京南) 25000C20740B
C2075(北京南-天津) 24000C20750E
C2076(天津-北京南) 25000C20760G
C2077(北京南-天津) 24000C20770D
C2078(天津-北京南) 25000C20780F
C2079(北京南-天津) 24000C20790G
C2080(天津-北京南) 25000C20800B
C2081(北京南-天津) 24000C20810F
C2082(天津-北京南) 25000C20820F
2083(大连-海拉尔) 13000020830I
C2083(北京南-天津) 24000C20830C
2084(海拉尔-大连) 050000208402
C2084(天津-北京南) 25000C20840H
C2085(北京南-天津) 24000C20850E
C2086(天津-北京南) 25000C20860C
C2087(北京南-天津) 24000C20870C
C2088(天津-北京南) 25000C20880F
C2089(北京南-天津) 24000C20890I
C2090(天津-北京南) 25000C20900P
C2091(北京南-天津) 24000C20910J
C2092(天津-北京南) 25000C20920A
C2093(北京南-天津) 24000C20930H
C2094(天津-北京南) 25000C20940A
C2095(北京南-天津) 24000C209508
C2096(天津-北京南) 25000C20960F
C2097(北京南-天津) 24000C20970N
C2098(天津-北京南) 25000C20980E
C2099(北京南-天津) 24000C209906
C2100(天津-北京南) 25000C21000F
C2101(北京南-天津) 24000C21010U
C2102(天津-北京南) 25000C21020T
G2102(贵阳北-长沙南) 78000G210201
C2103(北京南-天津) 24000C210311
G2103(长沙南-贵阳北) 6c000G210303
C2104(天津-北京南) 25000C21040V
C2105(北京南-天津) 24000C21050O
G2105(长沙南-贵阳北) 6c000G210504
C2106(天津-北京南) 25000C21060Q
G2106(贵阳北-长沙南) 78000G210601
C2107(北京南-天津) 24000C21070S
G2107(长沙南-贵阳北) 6c000G210703
C2108(天津-北京南) 25000C210814
G2108(贵阳北-长沙南) 78000G210804
G2111(长沙南-昆明南) 6c000G211100
G2112(昆明南-长沙南) 80000G211200
G2113(长沙南-昆明南) 6c000G211301
G2114(昆明南-长沙南) 80000G211400
G2115(长沙南-昆明南) 6c000G211500
G2116(昆明南-长沙南) 80000G211600
G2117(长沙南-昆明南) 6c000G211700
G2118(昆明南-长沙南) 80000G211800
G2119(长沙南-昆明南) 6c000G211900
G2120(昆明南-长沙南) 80000G212000
G2121(长沙南-昆明南) 6c000G212100
G2122(昆明南-长沙南) 80000G212200
2123(齐齐哈尔-丹东) 04000021230X
2124(丹东-齐齐哈尔) 12000021240R
2125(丹东-齐齐哈尔) 12000021240R
2126(齐齐哈尔-丹东) 04000021230X
2149(日照-郑州) 470000215207
2150(郑州-日照) 380000215006
2151(郑州-日照) 380000215006
2152(日照-郑州) 470000215207
2167(长春-牡丹江) 11000021670L
2168(牡丹江-长春) 030000216806
K2185(西宁-上海) 88000K21880B
K2186(上海-西宁) 55000K218603
K2187(上海-西宁) 55000K218603
K2188(西宁-上海) 88000K21880B
C2201(北京南-天津) 24000C22010G
D2201(郑州-成都东) 38000D220107
C2202(天津-北京南) 25000C22020D
D2202(成都东-郑州) 76000D220206
C2203(北京南-天津) 24000C22030D
C2204(天津-北京南) 25000C22040C
C2205(北京南-天津) 24000C22050G
D2205(成都东-上海虹桥) 76000D220804
C2206(天津-北京南) 25000C22060D
D2206(上海虹桥-成都东) 5l000D220651
2207(齐齐哈尔-大连) 040000220701
C2207(北京南-天津) 24000C22070D
D2207(上海虹桥-成都东) 5l000D220651
2208(大连-齐齐哈尔) 13000022090S
C2208(天津-北京南) 25000C22080D
D2208(成都东-上海虹桥) 76000D220804
2209(大连-齐齐哈尔) 13000022090S
C2209(北京南-天津) 24000C22090L
2210(齐齐哈尔-大连) 040000220701
C2210(天津-北京南) 25000C22100C
C2211(北京南-天津) 24000C22110D
D2211(重庆北-上海虹桥) 77000D221404
C2212(天津-北京南) 25000C22120D
D2212(上海虹桥-重庆北) 5l000D221221
C2213(北京南-天津) 24000C22130C
D2213(上海虹桥-重庆北) 5l000D221221
C2214(天津-北京南) 25000C221408
D2214(重庆北-上海虹桥) 77000D221404
C2215(北京南-天津) 24000C22150B
D2215(重庆北-上海虹桥) 77000D221806
C2216(天津-北京南) 25000C221609
D2216(上海虹桥-重庆北) 5l000D221641
C2217(北京南-天津) 24000C22170C
D2217(上海虹桥-重庆北) 5l000D221641
C2218(天津-北京南) 25000C22180B
D2218(重庆北-上海虹桥) 77000D221806
C2219(北京南-天津) 24000C22190I
C2220(天津-北京南) 25000C22200A
C2221(北京南-天津) 24000C22210D
D2221(成都东-杭州东) 76000D222405
C2222(天津-北京南) 25000C22220B
D2222(杭州东-成都东) 56000D222241
C2223(北京南-天津) 24000C22230A
D2223(杭州东-成都东) 56000D222241
C2224(天津-北京南) 25000C22240E
D2224(成都东-杭州东) 76000D222405
C2225(北京南-天津) 24000C222509
D2225(重庆北-福州) 77000D222804
C2226(天津-北京南) 25000C22260B
D2226(福州-重庆北) 58000D222606
C2227(北京南-天津) 24000C22270F
D2227(福州-重庆北) 58000D222606
C2228(天津-北京南) 25000C22280E
D2228(重庆北-福州) 77000D222804
C2229(北京南-天津) 24000C22290C
C2230(天津-北京南) 25000C22300H
C2231(北京南-天津) 24000C22310C
D2231(重庆北-厦门北) 77000D223405
C2232(天津-北京南) 25000C22320C
D2232(厦门北-重庆北) 5n000D223209
C2233(北京南-天津) 24000C22330G
D2233(厦门北-重庆北) 5n000D223209
C2234(天津-北京南) 25000C22340B
D2234(重庆北-厦门北) 77000D223405
C2235(北京南-天津) 24000C223507
D2235(成都东-南昌) 76000D223804
C2236(天津-北京南) 25000C223608
D2236(南昌-成都东) 57000D223608
C2237(北京南-天津) 24000C223708
D2237(南昌-成都东) 57000D223608
C2238(天津-北京南) 25000C223809
D2238(成都东-南昌) 76000D223804
C2239(北京南-天津) 24000C22390I
C2240(天津-北京南) 25000C224008
C2241(北京南-天津) 24000C22410L
D2241(成都东-福州) 76000D224409
C2242(天津-北京南) 25000C22420O
D2242(福州-成都东) 58000D22420F
C2243(北京南-天津) 24000C22430H
D2243(福州-成都东) 58000D22420F
C2244(天津-北京南) 25000C22440H
D2244(成都东-福州) 76000D224409
C2245(北京南-天津) 24000C224508
D2245(重庆北-杭州东) 77000D224802
C2246(天津-北京南) 25000C22460A
D2246(杭州东-重庆北) 56000D224611
D2247(杭州东-重庆北) 56000D224611
D2248(重庆北-杭州东) 77000D224802
D2251(汉口-重庆北) 39000D225103
D2252(重庆北-汉口) 77000D225203
D2253(成都东-宜兴) 76000D225610
D2254(宜兴-成都东) 5s000D225400
2255(丹东-北京) 12000022580P
D2255(宜兴-成都东) 5s000D225400
2256(北京-丹东) 240000225704
D2256(成都东-宜兴) 76000D225610
2257(北京-丹东) 240000225704
2258(丹东-北京) 12000022580P
D2259(汉口-成都东) 39000D225905
D2260(成都东-汉口) 76000D226007
D2261(成都东-杭州东) 76000D226402
D2262(杭州东-成都东) 56000D226231
D2263(杭州东-成都东) 56000D226231
D2264(成都东-杭州东) 76000D226402
D2267(重庆北-南通) 77000D227002
D2268(南通-重庆北) 5f000D226802
D2269(南通-重庆北) 5f000D226802
D2270(重庆北-南通) 77000D227002
D2271(南京南-重庆北) 5l000D227100
D2272(重庆北-南京南) 77000D227210
K2275(郑州-杭州) 38000K227801
D2275(重庆北-武汉) 77000D227804
D2276(武汉-重庆北) 4e000D227604
K2276(杭州-郑州) 56000K227600
D2277(武汉-重庆北) 4e000D227604
K2277(杭州-郑州) 56000K227600
K2278(郑州-杭州) 38000K227801
D2278(重庆北-武汉) 77000D227804
D2281(南京-深圳北) 54000D228131
D2282(深圳北-南京) 6i000D228208
D2283(上海虹桥-深圳北) 5l000D228352
D2284(深圳北-上海虹桥) 6i000D228409
K2285(长春-昆明) 11000K22880D
D2285(上海虹桥-深圳北) 5l000D228521
D2286(深圳北-上海虹桥) 6i000D228609
K2286(昆明-长春) 80000K22860G
D2287(上海虹桥-深圳北) 5l000D228732
K2287(昆明-长春) 80000K22860G
K2288(长春-昆明) 11000K22880D
D2288(深圳北-上海虹桥) 6i000D228809
D2293(温州南-深圳北) 5j000D229342
D2294(深圳北-温州南) 6i000D229407
D2295(福州南-深圳北) 5n000D22950C
D2296(深圳北-泰宁) 6i000D229609
D2297(泰宁-深圳北) 5u000D229707
D2298(深圳北-福州南) 6i000D22980A
C2301(天津-于家堡) 25000C230101
D2301(福州南-深圳北) 5n000D23010C
G2301(贵阳北-温州南) 78000G230402
C2302(于家堡-天津) 25000C230201
G2302(温州南-贵阳北) 5j000G230240
D2302(深圳北-厦门) 6i000D230206
C2303(天津-于家堡) 25000C230301
G2303(温州南-贵阳北) 5j000G230240
D2303(福州南-深圳北) 5n000D23030B
C2304(于家堡-天津) 25000C230401
D2304(深圳北-武夷山东) 6i000D230408
G2304(贵阳北-温州南) 78000G230402
C2305(天津-于家堡) 25000C230502
D2305(厦门-深圳北) 58000D230507
G2305(贵阳北-温州南) 78000G230802
C2306(于家堡-天津) 25000C230602
G2306(温州南-贵阳北) 5j000G230630
D2306(深圳北-福州南) 6i000D23060D
C2307(天津-于家堡) 25000C230703
G2307(温州南-贵阳北) 5j000G230630
D2307(福州南-深圳北) 5n000D23070A
C2308(于家堡-天津) 25000C230802
D2308(深圳北-福州南) 6i000D230806
G2308(贵阳北-温州南) 78000G230802
C2309(天津-于家堡) 25000C230902
D2309(福州南-深圳北) 5n000D230908
D2310(深圳北-福州南) 6i000D231009
D2311(福州南-深圳北) 5n000D23110B
G2311(长沙南-温州南) 6c000G231403
G2312(温州南-长沙南) 5j000G231220
D2312(深圳北-福州南) 6i000D231209
G2313(温州南-长沙南) 5j000G231220
D2313(泉州-深圳北) 5n000D231306
G2314(长沙南-温州南) 6c000G231403
D2314(深圳北-泉州) 6i000D231405
D2315(泉州-深圳北) 5n000D231507
G2315(长沙南-温州南) 6c000G231803
G2316(温州南-长沙南) 5j000G231620
D2316(深圳北-厦门) 6i000D231607
D2317(厦门-深圳北) 58000D231706
G2317(温州南-长沙南) 5j000G231620
G2318(长沙南-温州南) 6c000G231803
D2318(深圳北-厦门北) 6i000D231805
D2319(厦门北-深圳北) 5n000D231906
D2320(深圳北-泉州) 6i000D232004
D2321(南昌西-深圳北) 5u000D232106
G2321(南昌西-温州南) 5u000G232402
G2322(温州南-南昌西) 5j000G232220
D2322(深圳北-南昌西) 6i000D232208
G2323(温州南-南昌西) 5j000G232220
D2323(福州南-深圳北) 5n000D23230A
G2324(南昌西-温州南) 5u000G232402
D2324(深圳北-福州南) 6i000D232406
G2325(南昌西-温州南) 5u000G232803
D2325(武夷山东-深圳北) 5y000D232502
G2326(温州南-南昌西) 5j000G232620
D2326(深圳北-福州南) 6i000D23260N
G2327(温州南-南昌西) 5j000G232620
D2327(福州南-深圳北) 5n000D23270F
G2328(南昌西-温州南) 5u000G232803
D2328(深圳北-福州南) 6i000D232807
D2329(厦门北-深圳北) 5n000D232908
D2330(深圳北-福州) 6i000D233007
D2331(福州-深圳北) 58000D233106
G2331(贵阳北-宁波) 78000G233404
G2332(宁波-贵阳北) 5e000G233240
D2332(深圳北-厦门北) 6i000D233207
D2333(厦门-深圳北) 58000D233306
G2333(宁波-贵阳北) 5e000G233240
D2334(深圳北-厦门) 6i000D233403
G2334(贵阳北-宁波) 78000G233404
D2335(厦门-深圳北) 58000D233506
G2335(南京南-贵阳北) 5l000G233540
D2336(深圳北-厦门) 6i000D233603
G2336(贵阳北-南京南) 78000G233603
D2337(厦门-深圳北) 58000D233706
D2338(深圳北-厦门) 6i000D233803
D2341(厦门北-深圳北) 5n000D23410B
G2341(南宁东-宁波) 71000G234402
G2342(宁波-南宁东) 5e000G234230
D2342(深圳北-厦门北) 6i000D234207
G2343(宁波-南宁东) 5e000G234230
D2343(泉州-深圳北) 5n000D234308
D2344(深圳北-泉州) 6i000D234407
G2344(南宁东-宁波) 71000G234402
D2345(厦门北-深圳北) 5n000D234506
D2346(深圳北-厦门北) 6i000D234605
D2349(厦门北-深圳北) 5n000D234904
D2350(深圳北-厦门北) 6i000D235004
D2351(龙岩-深圳北) 5c000D235105
D2352(深圳北-武夷山东) 6i000D235208
D2353(武夷山东-深圳北) 5y000D235300
D2354(深圳北-龙岩) 6i000D235405
D2355(龙岩-深圳北) 5c000D235501
G2355(南昌西-宁波) 5u000G235802
G2356(宁波-南昌西) 5e000G235620
D2356(深圳北-龙岩) 6i000D235601
D2357(赣州-深圳北) 57000D235702
G2357(宁波-南昌西) 5e000G235620
G2358(南昌西-宁波) 5u000G235802
D2358(深圳北-赣州) 6i000D235801
D2361(南宁东-广州南) 71000D236105
G2361(贵阳北-宁波) 78000G236403
G2362(宁波-贵阳北) 5e000G236240
D2362(广州南-南宁东) 6c000D236205
G2363(宁波-贵阳北) 5e000G236240
D2363(南宁东-广州南) 71000D236306
D2364(广州南-南宁东) 6c000D236407
G2364(贵阳北-宁波) 78000G236403
G2365(上海虹桥-邵阳) 5l000G236540
G2366(邵阳-上海虹桥) 62000G236604
K2367(长沙-井冈山) 62000K236703
D2367(桂林北-珠海) 71000D236709
K2368(井冈山-长沙) 57000K236903
D2368(珠海-桂林北) 6e000D236804
K2369(井冈山-长沙) 57000K236903
K2370(长沙-井冈山) 62000K236703
D2373(南京南-成都东) 5l000D237300
D2374(成都东-南京南) 76000D237400
K2385(长春-南宁) 11000K238806
K2386(南宁-长春) 71000K23860H
K2387(南宁-长春) 71000K23860H
K2388(长春-南宁) 11000K238806
2461(临汾-包头) 270000246415
2462(包头-临汾) 33000024620F
2463(包头-临汾) 33000024620F
2464(临汾-包头) 270000246415
D2501(太原南-西安北) 27000D250102
K2501(银川-郑州) 87000K250110
K2502(商丘-银川) 38000K250304
D2502(西安北-太原南) 4f000D250203
D2503(太原南-西安北) 27000D250303
K2503(商丘-银川) 38000K250304
D2504(西安北-太原南) 4f000D250404
K2504(银川-郑州) 87000K250110
D2505(太原南-西安北) 27000D250505
D2506(西安北-太原南) 4f000D250606
D2507(太原南-西安北) 27000D250704
D2508(西安北-太原南) 4f000D250805
D2509(太原南-西安北) 27000D250904
D2510(西安北-太原南) 4f000D251009
D2511(太原南-西安北) 27000D251114
D2512(西安北-太原南) 4f000D251203
D2513(太原南-西安北) 27000D251306
D2514(西安北-太原南) 4f000D251404
D2515(太原南-西安北) 27000D251507
D2516(西安北-太原南) 4f000D251602
D2517(太原南-西安北) 27000D251704
D2518(西安北-太原南) 4f000D251803
D2519(太原南-西安北) 27000D251902
D2520(西安北-太原南) 4f000D252003
D2521(太原南-西安北) 27000D252122
D2522(西安北-太原南) 4f000D25220E
D2523(太原南-西安北) 27000D252301
D2524(西安北-太原南) 4f000D252403
D2525(太原南-西安北) 27000D252501
D2526(西安北-太原南) 4f000D252603
D2527(太原南-西安北) 27000D252713
D2528(西安北-太原南) 4f000D252804
D2529(太原南-西安北) 27000D252910
D2530(西安北-太原南) 4f000D253001
D2531(太原南-西安北) 27000D253110
D2532(西安北-太原南) 4f000D253200
D2533(太原南-西安北) 27000D253310
D2534(西安北-太原南) 4f000D253400
D2545(临汾西-西安北) 27000D254502
D2546(西安北-临汾西) 4f000D254601
2549(北京-鞍山) 240000254916
2550(鞍山-北京) 12000025500L
2559(昌平北-赤峰) 24000025590G
2560(赤峰-昌平北) 160000256007
D2561(太原南-宝鸡南) 27000D256100
D2562(宝鸡南-太原南) 4g000D256200
D2563(太原南-宝鸡南) 27000D256300
D2564(宝鸡南-太原南) 4g000D256401
C2581(北京南-于家堡) 24000C258103
